Total population,Gross rent as a percentage of household income,Median household income (dollars),Percent below poverty line,STATE,zipcode
767.0,9.0,143125.0,0.0,51,23129
44499.0,4525.0,85899.0,5.1,51,23188
6903.0,213.0,88152.0,4.5,51,23192
31605.0,4421.0,102976.0,1.0,51,23233
44783.0,6483.0,49899.0,14.7,51,23234
24711.0,2767.0,60245.0,9.6,51,23237
1345.0,33.0,105167.0,5.8,51,23011
430.0,74.0,45729.0,0.0,51,23337
4351.0,561.0,44079.0,10.5,51,23310
1187.0,62.0,75125.0,0.0,51,23356
747.0,56.0,61055.0,22.6,51,23357
89.0,0.0,56736.0,0.0,51,23358
639.0,85.0,42198.0,1.7,51,23413
49625.0,6228.0,63386.0,11.6,51,23434
6205.0,499.0,41032.0,17.9,37,27020
108.0,0.0,26765.0,100.0,54,26348
10477.0,665.0,45607.0,9.8,54,26354
695.0,0.0,47500.0,0.0,54,26384
1276.0,0.0,37125.0,38.6,54,26405
1695.0,20.0,58750.0,6.0,54,26448
449.0,10.0,47083.0,7.9,54,26585
1075.0,0.0,68264.0,0.0,54,26662
896.0,25.0,46750.0,21.1,54,26678
468.0,20.0,138220.0,0.0,54,26036
29122.0,4171.0,34195.0,21.1,54,26101
183.0,11.0,40982.0,0.0,54,26138
7818.0,533.0,42252.0,14.4,54,26164
6300.0,273.0,68576.0,5.8,54,26181
3572.0,175.0,42865.0,12.8,54,26205
829.0,12.0,43173.0,12.1,54,26208
242.0,53.0,56250.0,0.0,54,26209
2692.0,194.0,29252.0,17.2,54,26261
1369.0,43.0,45625.0,4.7,54,26337
195.0,15.0,44737.0,29.3,54,26342
529.0,40.0,29342.0,34.1,54,26376
766.0,0.0,26957.0,17.4,54,26377
446.0,11.0,53750.0,9.9,54,26075
15808.0,1946.0,45088.0,12.5,54,26104
11637.0,1122.0,55314.0,4.3,54,26105
1112.0,3.0,61250.0,15.0,54,26146
665.0,40.0,60479.0,6.9,54,26039
2068.0,35.0,37361.0,11.8,54,26033
1714.0,30.0,49605.0,5.9,54,26035
3140.0,145.0,66750.0,2.0,54,26038
6180.0,423.0,46417.0,9.2,54,26047
1780.0,307.0,23946.0,28.2,54,26050
2625.0,159.0,64279.0,7.8,54,26059
874.0,73.0,43594.0,7.7,54,26134
644.0,42.0,31563.0,19.5,54,26151
957.0,7.0,46779.0,7.1,54,26160
6456.0,233.0,72830.0,6.8,54,26187
450.0,0.0,46500.0,36.8,54,26222
505.0,27.0,35417.0,29.3,54,26237
738.0,16.0,32237.0,12.7,54,26238
13702.0,1839.0,42563.0,10.8,54,26241
2084.0,67.0,44375.0,18.0,54,26273
1719.0,57.0,51481.0,4.1,54,26283
3273.0,304.0,40969.0,12.5,54,26288
3232.0,333.0,37500.0,14.2,54,26362
865.0,35.0,54613.0,10.6,54,26372
3525.0,108.0,53676.0,12.8,54,26415
696.0,61.0,46154.0,8.7,54,26574
968.0,36.0,46250.0,13.2,54,26581
141.0,0.0,37143.0,30.4,54,26586
527.0,106.0,37768.0,8.2,42,17862
4190.0,614.0,32075.0,10.7,37,27027
35575.0,3695.0,40723.0,11.6,37,27030
8423.0,399.0,54038.0,13.1,37,27048
3233.0,131.0,47174.0,4.7,37,27053
28402.0,4955.0,65479.0,5.4,37,27104
48709.0,8979.0,51935.0,8.6,37,27106
1947.0,9.0,61667.0,8.8,37,27814
1699.0,145.0,43813.0,13.9,37,27818
8225.0,531.0,48293.0,13.0,37,27822
5201.0,502.0,42995.0,8.8,37,27011
28334.0,1642.0,81919.0,4.7,37,27012
942.0,145.0,48750.0,19.5,37,27014
9144.0,927.0,42348.0,9.1,37,27017
25497.0,3994.0,37003.0,22.2,37,27870
963.0,88.0,39329.0,19.9,37,27885
1692.0,131.0,48889.0,19.5,37,27926
1259.0,10.0,64526.0,0.0,37,27947
2938.0,350.0,65565.0,5.9,37,27959
399.0,45.0,78828.0,0.0,37,27965
1351.0,41.0,52813.0,2.7,37,27974
390.0,71.0,31389.0,18.4,37,27985
687.0,44.0,42550.0,36.3,37,27922
953.0,106.0,35256.0,4.8,37,27936
2862.0,200.0,70791.0,8.0,37,27939
2048.0,60.0,48750.0,2.6,37,27950
7938.0,906.0,51368.0,8.1,37,27954
2446.0,171.0,28618.0,20.4,37,27970
2045.0,422.0,24744.0,32.6,37,27878
2850.0,307.0,45941.0,11.9,37,27883
39551.0,5455.0,50532.0,10.9,37,27909
12129.0,1506.0,44946.0,17.5,37,27932
424.0,11.0,58819.0,0.0,37,27941
174.0,15.0,27917.0,0.0,37,27967
4129.0,143.0,75054.0,6.1,37,27976
9552.0,827.0,53298.0,7.5,37,27045
3002.0,49.0,87315.0,8.3,37,27009
26465.0,2166.0,50399.0,14.0,37,27028
2725.0,93.0,70610.0,1.3,37,27054
40511.0,5154.0,50935.0,13.8,37,27127
1721.0,42.0,50442.0,8.5,37,27208
42331.0,7570.0,52543.0,11.4,37,27215
37099.0,4617.0,41854.0,16.1,37,27217
4443.0,330.0,95625.0,2.8,37,27235
11825.0,616.0,72323.0,7.0,37,27214
16036.0,1324.0,61551.0,8.2,37,27244
21886.0,2933.0,46076.0,11.0,37,27263
26884.0,1923.0,76152.0,6.0,37,27278
23436.0,3058.0,39276.0,15.7,37,27288
1616.0,93.0,70256.0,14.8,37,27291
9358.0,404.0,68750.0,5.8,37,27301
31280.0,3322.0,62517.0,8.3,37,27302
6733.0,256.0,65408.0,2.8,37,27313
1772.0,64.0,70982.0,5.9,37,27343
6412.0,334.0,49604.0,5.3,37,27350
14409.0,908.0,52635.0,7.3,37,27370
5246.0,749.0,36604.0,21.9,37,27379
2216.0,136.0,62455.0,4.8,42,17244
15407.0,1566.0,67140.0,7.2,42,17870
338.0,8.0,47500.0,9.5,42,17920
364.0,10.0,55625.0,11.5,42,17925
11538.0,1742.0,56739.0,8.3,42,17551
20071.0,2542.0,68042.0,2.2,42,17552
286.0,29.0,61806.0,0.0,42,17749
12404.0,792.0,67676.0,4.1,42,17754
11978.0,850.0,60506.0,8.8,42,17756
336.0,7.0,53125.0,8.2,42,17768
1388.0,78.0,54531.0,8.5,42,17774
29764.0,3768.0,50272.0,7.8,42,17815
672.0,48.0,62583.0,3.4,42,17827
19660.0,2009.0,63869.0,6.4,42,17837
3912.0,267.0,54073.0,7.2,42,17846
11572.0,1190.0,53811.0,8.9,42,17847
3363.0,230.0,56125.0,5.5,42,17853
1443.0,58.0,63421.0,6.6,42,17878
201.0,32.0,45703.0,13.6,42,17884
281.0,6.0,40208.0,15.4,42,17888
188.0,0.0,84688.0,2.9,42,17945
6930.0,548.0,81892.0,2.7,42,17339
23651.0,1739.0,66100.0,5.1,42,17406
2677.0,145.0,81402.0,12.5,42,17502
2925.0,128.0,74671.0,4.3,42,17532
10875.0,1288.0,64977.0,8.4,42,17540
45051.0,4529.0,72813.0,3.2,42,17543
10585.0,1213.0,79250.0,5.1,42,17584
43218.0,7425.0,45779.0,14.3,42,17701
10384.0,1075.0,56163.0,7.6,42,17702
4740.0,553.0,47131.0,9.7,42,17724
4972.0,341.0,62328.0,4.2,42,17728
63.0,4.0,28750.0,7.1,42,17729
3194.0,113.0,58690.0,4.3,42,17771
2074.0,134.0,55625.0,10.0,42,17813
8625.0,637.0,55456.0,6.9,42,17842
680.0,66.0,54034.0,6.9,42,17850
3161.0,292.0,62609.0,11.8,42,17856
7306.0,717.0,59353.0,7.5,42,17857
2206.0,130.0,53227.0,13.3,42,17864
127.0,9.0,38125.0,5.9,42,17867
22670.0,2537.0,46271.0,9.9,42,17901
387.0,50.0,48750.0,6.7,42,17930
222.0,2.0,48906.0,5.4,42,17949
4460.0,582.0,31625.0,15.5,42,17954
3105.0,312.0,41194.0,12.8,42,17970
821.0,35.0,56765.0,3.6,42,17936
136.0,0.0,58750.0,2.9,42,17944
274.0,7.0,45500.0,10.8,42,17952
452.0,17.0,46071.0,0.0,42,17982
1543.0,213.0,61250.0,12.9,42,17983
146.0,31.0,80202.0,0.0,42,17946
299.0,0.0,68000.0,0.0,42,17957
259.0,16.0,72083.0,2.7,42,17968
11903.0,915.0,70236.0,5.7,42,17003
7515.0,784.0,128235.0,4.0,10,19807
1114.0,32.0,50208.0,13.4,42,17255
29524.0,3758.0,55228.0,6.1,42,17257
1455.0,162.0,54018.0,9.5,42,17262
2736.0,201.0,76014.0,1.3,42,17304
5854.0,433.0,67000.0,3.8,42,17307
649.0,39.0,68958.0,1.2,42,17317
28391.0,2828.0,63867.0,8.3,42,17325
3567.0,620.0,52857.0,1.1,42,17344
7551.0,1008.0,59722.0,7.8,42,17345
1348.0,74.0,67102.0,1.3,42,17352
4934.0,445.0,46065.0,8.5,42,17004
320.0,16.0,52000.0,6.7,42,17080
4524.0,279.0,57963.0,10.9,42,17084
7150.0,315.0,83881.0,3.7,42,17360
6315.0,614.0,79238.0,0.8,42,17361
5472.0,318.0,68875.0,7.8,42,17366
5664.0,214.0,72841.0,4.4,42,17370
21792.0,1550.0,65999.0,5.9,42,17545
4640.0,283.0,68614.0,9.5,42,17562
12468.0,1015.0,66378.0,5.1,42,17566
64242.0,10527.0,55067.0,10.7,42,17603
6604.0,530.0,60226.0,4.2,42,17737
963.0,211.0,80208.0,0.0,42,17016
18237.0,1217.0,77236.0,2.9,42,17019
1935.0,96.0,76076.0,1.6,42,17024
1980.0,15.0,74570.0,0.0,42,17027
2492.0,495.0,42222.0,14.9,42,17034
386.0,0.0,159167.0,0.0,42,17041
2377.0,184.0,69583.0,7.1,42,17086
943.0,99.0,78750.0,15.2,42,17088
24351.0,4818.0,52886.0,12.4,42,17109
26330.0,5081.0,52500.0,8.9,42,17201
855.0,34.0,42857.0,11.5,42,17021
8334.0,532.0,63950.0,10.2,42,17038
3609.0,205.0,69250.0,3.0,42,17049
23029.0,2541.0,62551.0,8.6,42,17057
1832.0,264.0,44974.0,13.3,42,17058
1095.0,90.0,44706.0,7.8,42,17060
406.0,44.0,39135.0,0.0,42,17081
1222.0,50.0,60125.0,0.0,42,18415
1018.0,18.0,58977.0,5.1,42,18417
5046.0,162.0,64111.0,6.1,42,18424
3859.0,435.0,51450.0,4.5,42,18434
12610.0,632.0,63047.0,4.0,42,18436
1298.0,0.0,54750.0,2.8,42,18438
978.0,26.0,53611.0,8.8,42,18453
1612.0,59.0,62024.0,0.0,42,18350
12478.0,1387.0,55139.0,5.8,42,18643
3449.0,820.0,24468.0,19.4,42,18701
5911.0,608.0,47712.0,10.5,42,18810
1115.0,85.0,51346.0,5.0,42,18818
784.0,85.0,104444.0,6.2,42,18915
232.0,30.0,84306.0,0.0,42,18920
9570.0,138.0,145227.0,0.0,42,18929
11898.0,933.0,77472.0,4.7,42,18960
37739.0,2038.0,99067.0,2.2,42,18966
47555.0,8770.0,47029.0,13.4,24,21218
15139.0,2094.0,73344.0,13.7,10,19809
25978.0,1715.0,93497.0,3.5,10,19810
8856.0,323.0,75276.0,7.2,10,19938
5575.0,446.0,52770.0,6.8,10,19940
547.0,28.0,114250.0,2.0,24,20880
27973.0,4602.0,69640.0,8.1,24,20903
2467.0,24.0,156944.0,2.7,51,20197
29292.0,9347.0,116250.0,2.2,11,20008
52338.0,17037.0,109923.0,8.9,11,20009
1634.0,139.0,96510.0,3.6,24,20611
6389.0,332.0,97375.0,2.0,24,20616
15052.0,2046.0,95123.0,7.2,24,20619
1369.0,130.0,95417.0,4.1,24,20620
383.0,56.0,55917.0,0.0,24,20629
10333.0,778.0,75814.0,7.3,24,20640
12261.0,895.0,94059.0,6.6,24,20678
1749.0,425.0,101000.0,0.0,24,20688
27663.0,3474.0,89330.0,7.1,24,20705
4683.0,561.0,95028.0,2.4,24,20714
2777.0,113.0,103493.0,1.0,24,20733
9248.0,129.0,142128.0,0.3,24,20736
54925.0,3778.0,107276.0,4.4,24,20744
40484.0,7129.0,64759.0,7.3,24,20747
45321.0,2239.0,111792.0,4.3,24,20772
32675.0,7201.0,134438.0,4.6,11,20003
1923.0,729.0,146822.0,0.0,11,20004
12347.0,5496.0,93956.0,5.6,11,20005
33518.0,3657.0,155112.0,1.5,11,20016
36375.0,3068.0,94038.0,6.4,51,20111
7142.0,595.0,115217.0,9.5,51,20115
25619.0,670.0,153047.0,0.8,51,20169
52862.0,3945.0,134052.0,2.9,51,20176
6887.0,250.0,108397.0,7.3,24,20622
6478.0,961.0,93435.0,6.1,24,20634
848.0,81.0,71250.0,9.7,24,20658
6942.0,222.0,107821.0,3.1,24,20685
17513.0,2121.0,103112.0,4.7,24,20724
31349.0,4863.0,69017.0,4.4,24,20740
38904.0,6656.0,72760.0,8.0,24,20748
37315.0,1835.0,203557.0,2.2,24,20817
49189.0,1248.0,213724.0,1.1,24,20854
780.0,20.0,143839.0,11.3,24,20868
36278.0,3610.0,109246.0,5.7,24,20901
44301.0,13318.0,90122.0,3.1,24,20910
63829.0,13975.0,39347.0,25.3,11,20019
20889.0,2842.0,85599.0,5.9,11,20017
43093.0,7476.0,71913.0,9.3,51,20109
1527.0,26.0,119667.0,2.9,51,20137
245.0,20.0,127375.0,0.0,51,20139
7853.0,194.0,156481.0,1.5,51,20141
63878.0,6039.0,133805.0,2.5,51,20147
4610.0,109.0,179815.0,0.7,51,20158
18738.0,501.0,129161.0,1.4,51,20187
27201.0,4955.0,140208.0,1.9,11,20007
20641.0,3183.0,67279.0,10.0,11,20018
15179.0,3512.0,88170.0,4.4,11,20037
1256.0,34.0,45817.0,8.1,51,24579
31377.0,4645.0,93560.0,6.6,24,21403
337.0,0.0,110357.0,0.0,24,21405
4331.0,46.0,110761.0,1.9,24,21162
13985.0,821.0,100417.0,3.9,24,21128
2532.0,186.0,106731.0,5.9,24,21155
37749.0,3600.0,84294.0,4.7,24,21157
21392.0,1804.0,75507.0,4.7,24,21214
22392.0,4872.0,28549.0,31.9,24,21223
49332.0,7607.0,73750.0,15.7,24,21224
6247.0,432.0,78359.0,5.7,24,21226
34274.0,6854.0,85150.0,10.1,24,21230
30129.0,4105.0,69226.0,4.8,24,21237
6669.0,281.0,93125.0,0.0,24,21402
775.0,80.0,44677.0,15.8,24,21524
1859.0,81.0,44135.0,16.3,24,21530
4123.0,248.0,58750.0,8.0,24,21536
2606.0,217.0,49875.0,8.2,24,21539
1421.0,213.0,45469.0,10.1,24,21541
381.0,9.0,77426.0,0.0,24,21612
5964.0,766.0,95909.0,3.0,24,21619
12850.0,1593.0,63806.0,3.1,24,21620
198.0,0.0,46250.0,0.0,24,21634
1983.0,153.0,86150.0,5.0,24,21635
175.0,13.0,81083.0,7.0,24,21648
246.0,7.0,80333.0,0.0,24,21650
2894.0,232.0,60246.0,4.4,24,21651
143.0,0.0,113667.0,0.0,24,21653
1356.0,56.0,60833.0,2.1,24,21659
445.0,51.0,44167.0,4.7,24,21664
215.0,0.0,87250.0,0.0,24,21665
3270.0,303.0,70000.0,7.7,24,21673
424.0,22.0,58929.0,4.7,24,21676
4859.0,388.0,121250.0,1.7,24,21710
2462.0,0.0,191786.0,1.4,24,21737
33483.0,4260.0,65638.0,6.7,24,21742
2872.0,695.0,94643.0,2.3,24,21005
29199.0,1310.0,106838.0,2.9,24,21015
47351.0,4959.0,123037.0,3.4,24,21043
3225.0,86.0,102273.0,0.0,24,21053
17442.0,2205.0,117017.0,0.5,24,21076
7603.0,224.0,108158.0,3.4,24,21084
34473.0,4807.0,98071.0,3.1,24,21113
34177.0,3140.0,84011.0,7.2,24,21136
35335.0,2537.0,111446.0,4.9,24,21144
5462.0,501.0,99500.0,1.2,24,21152
15553.0,1831.0,104091.0,3.2,24,21210
30424.0,5361.0,55555.0,5.4,24,21239
188.0,0.0,38958.0,15.3,24,21523
434.0,14.0,44524.0,0.0,24,21529
14726.0,1590.0,48214.0,6.5,24,21532
23399.0,3524.0,71049.0,6.2,24,21601
17132.0,2886.0,48046.0,11.8,24,21613
37017.0,5161.0,83565.0,4.1,24,21701
41815.0,5819.0,85006.0,7.0,24,21702
16887.0,759.0,148955.0,2.2,24,21704
5078.0,423.0,74845.0,5.1,24,21716
5748.0,375.0,62412.0,6.5,24,21722
6792.0,501.0,73750.0,3.9,24,21727
30626.0,3318.0,88880.0,5.1,51,23435
639.0,26.0,106154.0,0.0,51,24595
1083.0,28.0,49821.0,2.8,51,24599
107.0,2.0,56250.0,0.0,54,24724
584.0,31.0,30833.0,12.0,54,24736
602.0,33.0,13650.0,55.0,54,24862
1217.0,15.0,47254.0,2.8,54,24946
254.0,10.0,41667.0,0.0,51,24607
7198.0,571.0,36552.0,24.0,51,24614
2906.0,175.0,41958.0,19.4,51,24656
426.0,11.0,35000.0,14.3,54,24715
731.0,0.0,22328.0,34.4,54,24726
501.0,30.0,19844.0,18.0,54,24850
326.0,0.0,28000.0,35.3,54,24882
470.0,17.0,27019.0,11.4,54,24924
390.0,0.0,45043.0,0.0,54,24935
1172.0,59.0,39643.0,10.0,54,24941
1628.0,74.0,45913.0,25.6,54,24951
328.0,8.0,38466.0,0.0,54,24974
2220.0,115.0,31136.0,9.1,54,24983
1259.0,192.0,37837.0,12.7,51,24165
2283.0,84.0,33405.0,20.9,51,24225
3092.0,324.0,32587.0,24.8,51,24236
757.0,104.0,32393.0,12.3,51,24245
8986.0,765.0,42872.0,11.9,51,24266
716.0,82.0,18148.0,25.9,51,24272
6906.0,745.0,25806.0,20.6,51,24277
1475.0,173.0,32115.0,12.5,51,24311
9597.0,861.0,44981.0,9.9,51,24343
35718.0,5503.0,53770.0,6.0,51,24401
256.0,13.0,35625.0,11.7,51,24448
1791.0,117.0,62981.0,5.9,51,24471
385.0,48.0,30400.0,69.7,51,24168
2898.0,59.0,47014.0,11.5,51,24174
16337.0,2132.0,43997.0,11.4,51,24210
596.0,6.0,28906.0,19.9,51,24221
1154.0,116.0,29848.0,20.0,51,24226
1948.0,117.0,48537.0,6.2,51,24243
5881.0,255.0,37500.0,16.6,51,24244
8275.0,541.0,43848.0,9.2,51,24251
5924.0,729.0,42803.0,19.1,51,24422
101.0,11.0,75000.0,7.1,51,24093
2530.0,175.0,56950.0,13.4,51,24137
8475.0,567.0,41364.0,15.2,51,24148
11127.0,770.0,47077.0,8.1,51,24202
351.0,9.0,37500.0,0.0,54,24934
301.0,0.0,30664.0,0.0,54,24945
1473.0,55.0,32500.0,13.7,54,24966
520.0,33.0,68500.0,0.0,54,26590
380.0,14.0,33849.0,6.9,51,23480
12812.0,1635.0,50843.0,12.5,51,23661
12066.0,711.0,97242.0,4.0,51,23662
9593.0,1192.0,68088.0,3.5,51,23664
6363.0,1293.0,66350.0,8.4,51,23665
31915.0,7648.0,53963.0,10.0,51,23503
6795.0,1771.0,76432.0,1.2,51,23507
21697.0,3150.0,56753.0,12.4,51,23508
29301.0,5316.0,59299.0,9.6,51,23518
3907.0,652.0,51588.0,20.4,51,23603
6900.0,778.0,54188.0,14.4,51,23604
13801.0,3140.0,42330.0,14.1,51,23605
13528.0,2041.0,52412.0,20.9,51,23663
23951.0,2654.0,55929.0,7.1,51,23701
19440.0,3163.0,56411.0,10.3,51,23805
333.0,12.0,67361.0,1.3,51,23828
4406.0,392.0,49414.0,9.8,51,23837
6458.0,219.0,84152.0,1.5,51,23842
687.0,125.0,58013.0,0.0,51,23857
2023.0,192.0,53209.0,17.8,51,23881
5625.0,398.0,38580.0,18.5,51,23924
233.0,0.0,77917.0,10.0,51,23938
17602.0,1817.0,72558.0,4.2,51,23005
179.0,22.0,113846.0,0.0,51,23025
1116.0,62.0,33409.0,8.4,51,23027
1056.0,8.0,100926.0,11.1,51,23039
21271.0,1384.0,77785.0,4.8,51,23061
9414.0,1576.0,46000.0,9.0,51,23075
1930.0,245.0,46316.0,11.9,51,23867
989.0,85.0,64943.0,5.2,51,23878
512.0,46.0,68977.0,0.0,51,23879
2542.0,104.0,72900.0,4.2,51,23885
1215.0,11.0,51833.0,0.0,51,23915
1239.0,105.0,38188.0,0.0,51,23942
1198.0,83.0,60100.0,10.7,51,23959
1278.0,100.0,34792.0,9.6,51,23964
1137.0,60.0,43984.0,8.4,51,23967
65906.0,11803.0,67082.0,6.0,51,23462
76421.0,8060.0,80399.0,5.0,51,23464
31059.0,1063.0,110483.0,2.1,51,23116
1922.0,186.0,44957.0,11.5,51,23123
7026.0,248.0,86432.0,1.7,51,23141
1069.0,60.0,35337.0,10.5,51,23169
370.0,0.0,56791.0,0.0,51,23176
664.0,19.0,70509.0,6.8,51,23177
47894.0,4623.0,84085.0,3.9,51,23185
40546.0,8710.0,39485.0,22.1,51,23224
25931.0,5219.0,50339.0,10.1,51,23227
36564.0,4374.0,56872.0,12.3,51,23231
32627.0,3606.0,81534.0,3.2,51,23235
766.0,71.0,69209.0,2.5,51,23306
521.0,72.0,45476.0,4.0,51,23316
57619.0,8592.0,73192.0,5.2,51,23320
23893.0,3852.0,42023.0,20.2,51,23324
159.0,0.0,144250.0,0.0,51,23354
2942.0,196.0,49846.0,12.4,54,26711
653.0,54.0,35952.0,19.5,54,26767
1927.0,165.0,39766.0,11.7,54,26040
16198.0,1338.0,43705.0,14.7,54,26041
1912.0,109.0,65571.0,7.3,54,26060
8249.0,644.0,48958.0,6.8,54,26070
1190.0,57.0,40938.0,6.9,54,26074
576.0,64.0,58224.0,25.9,54,26422
5298.0,407.0,47351.0,11.1,54,26431
178.0,0.0,42552.0,23.8,54,26436
22198.0,2892.0,54335.0,6.8,54,26501
39235.0,9028.0,39271.0,12.6,54,26505
2775.0,310.0,28477.0,13.5,54,26534
2696.0,145.0,55893.0,8.7,54,26547
733.0,95.0,20781.0,13.2,54,26575
4403.0,227.0,39917.0,12.0,54,26582
1162.0,70.0,37788.0,35.5,54,26610
474.0,4.0,54028.0,0.0,54,26691
1458.0,101.0,49833.0,0.0,54,26763
1819.0,115.0,58657.0,10.0,54,26812
802.0,26.0,42115.0,11.1,54,26815
885.0,11.0,63355.0,0.0,54,26845
28770.0,3647.0,44873.0,13.3,54,26301
2620.0,175.0,50161.0,5.8,54,26386
1055.0,42.0,57778.0,9.7,54,26410
120.0,7.0,36094.0,18.9,54,26421
3706.0,93.0,50284.0,8.6,54,26444
708.0,21.0,60417.0,1.5,54,26451
3846.0,145.0,44145.0,14.0,54,26456
34056.0,2739.0,70904.0,7.0,54,26508
2486.0,82.0,51786.0,8.0,54,26542
2249.0,130.0,45313.0,18.0,54,26571
520.0,0.0,62054.0,9.1,54,26761
4204.0,235.0,43529.0,9.6,54,26764
210.0,26.0,49907.0,0.0,54,26865
583.0,0.0,45272.0,28.8,54,26636
136.0,7.0,16597.0,47.8,54,26638
347.0,25.0,48523.0,0.0,54,26660
845.0,0.0,34659.0,0.0,54,26755
889.0,153.0,37500.0,9.3,54,26802
6424.0,547.0,38858.0,6.9,54,26847
1258.0,37.0,60962.0,27.4,54,26055
1492.0,17.0,60109.0,7.2,54,26133
689.0,22.0,59271.0,6.0,54,26137
2367.0,130.0,54181.0,9.2,54,26142
1987.0,193.0,45540.0,10.6,54,26147
3621.0,208.0,47206.0,8.6,54,26175
566.0,0.0,30781.0,3.1,54,26202
6228.0,371.0,88516.0,0.0,42,17007
36184.0,5496.0,60481.0,7.7,42,17013
4239.0,228.0,69643.0,2.4,42,17018
3500.0,336.0,54643.0,9.4,42,17023
4105.0,200.0,76703.0,1.5,42,17026
1006.0,60.0,48571.0,12.4,42,17037
3316.0,257.0,60967.0,8.3,42,17045
5387.0,692.0,42031.0,11.7,42,17066
16119.0,1722.0,70731.0,5.1,42,17070
1206.0,54.0,44787.0,2.0,42,17229
949.0,171.0,76792.0,0.0,42,17235
12127.0,763.0,58453.0,5.7,42,17241
2423.0,115.0,50733.0,9.4,42,17264
353.0,22.0,71786.0,8.5,42,17306
51893.0,5127.0,64122.0,5.2,42,17331
13019.0,1088.0,58536.0,4.2,42,17350
13040.0,851.0,70561.0,6.0,42,17362
9476.0,436.0,84275.0,3.0,42,17363
7539.0,592.0,62015.0,9.1,42,17368
38078.0,3881.0,68639.0,6.4,42,17402
2292.0,61.0,98304.0,5.4,42,17407
6134.0,358.0,82083.0,4.0,42,17527
4866.0,389.0,59934.0,7.1,42,17529
4560.0,393.0,62826.0,5.4,42,17560
7438.0,464.0,68581.0,4.3,42,17578
775.0,56.0,80563.0,0.0,42,17581
238.0,4.0,85417.0,3.7,42,17731
3426.0,152.0,57328.0,9.4,42,17747
170.0,20.0,51413.0,0.0,42,17767
7211.0,738.0,53434.0,3.4,42,17777
161.0,5.0,41750.0,0.0,42,17778
3889.0,88.0,63239.0,2.1,42,17824
1424.0,86.0,56328.0,8.6,42,17881
8751.0,467.0,55186.0,15.1,42,17931
238.0,0.0,55667.0,0.0,42,17951
9043.0,608.0,60595.0,6.1,42,17963
197.0,0.0,62188.0,0.0,42,17979
21302.0,1645.0,67507.0,3.6,42,17356
3474.0,107.0,68264.0,2.5,42,17364
4075.0,257.0,67576.0,9.3,42,17372
17100.0,4496.0,30726.0,30.7,42,17401
35899.0,3980.0,62473.0,8.3,42,17404
2987.0,104.0,76579.0,8.5,42,17536
7377.0,721.0,68591.0,7.3,42,17547
801.0,32.0,46250.0,18.3,42,17097
1031.0,197.0,50446.0,14.1,42,17099
35818.0,2278.0,84083.0,1.0,42,17112
406.0,6.0,51750.0,25.0,42,17219
1685.0,98.0,56339.0,10.4,42,17238
1193.0,132.0,50221.0,9.9,42,17243
507.0,54.0,59583.0,2.4,42,17266
2697.0,168.0,59643.0,4.4,42,17267
8408.0,349.0,89113.0,3.2,42,17316
455.0,93.0,42059.0,21.6,42,17318
7861.0,241.0,82933.0,2.3,42,17320
5705.0,179.0,77171.0,6.8,42,17322
3850.0,223.0,109250.0,3.7,51,20119
236.0,19.0,61550.0,0.0,51,20130
18053.0,629.0,146505.0,1.0,51,20132
35302.0,1473.0,164181.0,2.8,51,20152
36642.0,1650.0,129412.0,2.2,51,20155
421.0,0.0,112130.0,0.0,24,20615
21951.0,1284.0,103453.0,2.3,24,20646
19226.0,938.0,93750.0,4.2,24,20657
3462.0,315.0,87813.0,7.4,24,20664
905.0,63.0,75847.0,0.0,24,20690
5728.0,555.0,73636.0,6.9,24,20722
27790.0,6352.0,65845.0,7.8,24,20745
2091.0,68.0,93355.0,0.9,24,20751
1635.0,339.0,98603.0,4.9,24,20763
3271.0,178.0,94580.0,11.1,24,20776
2079.0,39.0,143250.0,2.3,24,20778
309.0,10.0,211875.0,0.0,24,20812
16316.0,1052.0,216604.0,0.5,24,20816
46178.0,11089.0,99589.0,4.9,24,20852
1449.0,0.0,205833.0,0.0,24,20861
18628.0,853.0,128862.0,2.6,24,20871
47748.0,12116.0,116195.0,10.5,11,20001
56897.0,13218.0,39400.0,28.2,11,20020
25168.0,744.0,164138.0,1.0,51,20105
12236.0,1934.0,113050.0,6.3,51,20166
34857.0,2551.0,135449.0,2.1,51,20175
14839.0,1591.0,88107.0,3.9,51,20186
30181.0,3420.0,119834.0,5.0,51,20191
12467.0,1494.0,136917.0,1.4,51,20194
25517.0,1782.0,103703.0,2.9,24,20601
14672.0,1326.0,92094.0,5.2,24,20650
2876.0,73.0,72813.0,9.5,24,20662
934.0,119.0,82344.0,0.0,24,20680
899.0,0.0,139417.0,0.0,24,20692
27556.0,699.0,117224.0,2.1,24,20715
22237.0,2524.0,100861.0,1.0,24,20716
29730.0,1202.0,131508.0,2.7,24,20721
9820.0,785.0,106438.0,3.6,24,20732
38220.0,1208.0,112388.0,3.5,24,20735
37888.0,4241.0,65152.0,10.2,24,20743
30664.0,4640.0,156686.0,2.3,24,20815
1676.0,108.0,106360.0,1.8,24,20842
53176.0,8954.0,109704.0,4.4,24,20850
341.0,0.0,154875.0,0.0,24,20862
16365.0,1415.0,98227.0,8.0,24,20866
61087.0,7966.0,94378.0,5.2,24,20874
30778.0,3076.0,96558.0,6.9,24,20876
63030.0,6198.0,132917.0,3.7,24,20878
13988.0,143.0,148209.0,2.0,24,20882
